g10002.t2	GO:0031325
g10002.t2	GO:0031326
g10002.t2	GO:0031328
g10002.t2	GO:0031399
g10002.t2	GO:0031660
g10002.t2	GO:0031974
g10002.t2	GO:0031981
g10002.t2	GO:0032268
g10002.t2	GO:0032501
g10002.t2	GO:0032502
g10002.t2	GO:0032504
g10002.t2	GO:0032774
g10002.t2	GO:0032989
g10002.t2	GO:0032990
g10002.t2	GO:0032991
g10002.t2	GO:0033554
g10002.t2	GO:0034641
g10002.t2	GO:0034645
g10002.t2	GO:0034654
g10002.t2	GO:0035220
g10002.t2	GO:0035556
g10002.t2	GO:0040007
g10002.t2	GO:0040011
g10002.t2	GO:0042060
g10002.t2	GO:0042067
g10002.t2	GO:0042325
g10002.t2	GO:0042692
g10002.t2	GO:0042706
g10002.t2	GO:0043170
g10002.t2	GO:0043226
g10002.t2	GO:0043227
g10002.t2	GO:0043229
g10002.t2	GO:0043231
g10002.t2	GO:0043233
g10002.t2	GO:0043234
g10002.t2	GO:0043549
g10002.t2	GO:0043565
g10002.t2	GO:0044085
g10002.t2	GO:0044237
g10002.t2	GO:0044238
g10002.t2	GO:0044249
g10002.t2	GO:0044260
g10002.t2	GO:0044271
g10002.t2	GO:0044422
g10002.t2	GO:0044424
g10002.t2	GO:0044428
g10002.t2	GO:0044446
g10002.t2	GO:0044451
g10002.t2	GO:0044464
g10002.t2	GO:0044699
g10002.t2	GO:0044700
g10002.t2	GO:0044702
g10002.t2	GO:0044707
g10002.t2	GO:0044708
g10002.t2	GO:0044763
g10002.t2	GO:0044767
g10002.t2	GO:0044770
g10002.t2	GO:0044772
g10002.t2	GO:0045165
g10002.t2	GO:0045475
g10002.t2	GO:0045859
g10002.t2	GO:0045893
g10002.t2	GO:0045935
g10002.t2	GO:0045944
g10002.t2	GO:0046483
g10002.t2	GO:0046528
g10002.t2	GO:0046529
g10002.t2	GO:0046530
g10002.t2	GO:0046552
g10002.t2	GO:0046982
g10002.t2	GO:0046983
g10002.t2	GO:0048056
g10002.t2	GO:0048468
g10002.t2	GO:0048477
g10002.t2	GO:0048511
g10002.t2	GO:0048512
g10002.t2	GO:0048513
g10002.t2	GO:0048518
g10002.t2	GO:0048522
g10002.t2	GO:0048563
g10002.t2	GO:0048569
g10002.t2	GO:0048588
g10002.t2	GO:0048589
g10002.t2	GO:0048592
g10002.t2	GO:0048598
g10002.t2	GO:0048609
g10002.t2	GO:0048610
g10002.t2	GO:0048663
g10002.t2	GO:0048666
g10002.t2	GO:0048667
g10002.t2	GO:0048668
g10002.t2	GO:0048674
g10002.t2	GO:0048678
g10002.t2	GO:0048682
g10002.t2	GO:0048699
g10002.t2	GO:0048707
g10002.t2	GO:0048729
g10002.t2	GO:0048731
g10002.t2	GO:0048741
g10002.t2	GO:0048747
g10002.t2	GO:0048749
g10002.t2	GO:0048812
g10002.t2	GO:0048856
g10002.t2	GO:0048858
g10002.t2	GO:0048869
g10002.t2	GO:0048870
g10002.t2	GO:0050789
g10002.t2	GO:0050790
g10002.t2	GO:0050794
g10002.t2	GO:0050808
g10002.t2	GO:0050896
g10002.t2	GO:0051124
g10002.t2	GO:0051146
g10002.t2	GO:0051171
g10002.t2	GO:0051173
g10002.t2	GO:0051174
g10002.t2	GO:0051179
g10002.t2	GO:0051246
g10002.t2	GO:0051252
g10002.t2	GO:0051254
g10002.t2	GO:0051338
g10002.t2	GO:0051403
g10002.t2	GO:0051674
g10002.t2	GO:0051704
g10002.t2	GO:0051707
g10002.t2	GO:0051716
g10002.t2	GO:0051726
g10002.t2	GO:0055001
g10002.t2	GO:0055002
g10002.t2	GO:0060255
g10002.t2	GO:0060429
g10002.t2	GO:0060537
g10002.t2	GO:0060538
g10002.t2	GO:0060560
g10002.t2	GO:0061061
g10002.t2	GO:0061564
g10002.t2	GO:0065007
g10002.t2	GO:0065009
g10002.t2	GO:0070013
g10002.t2	GO:0070491
g10002.t2	GO:0071704
g10002.t2	GO:0071840
g10002.t2	GO:0071900
g10002.t2	GO:0080090
g10002.t2	GO:0090130
g10002.t2	GO:0090132
g10002.t2	GO:0090304
g10002.t2	GO:0097159
g10002.t2	GO:1901360
g10002.t2	GO:1901362
g10002.t2	GO:1901363
g10002.t2	GO:1901576
g10002.t2	GO:2000112
g10002.t2	GO:2001141
g10002.t3	GO:0000003
g10002.t3	GO:0000079
g10002.t3	GO:0000086
g10002.t3	GO:0000165
g10002.t3	GO:0000278
g10002.t3	GO:0000902
g10002.t3	GO:0000904
g10002.t3	GO:0000978
g10002.t3	GO:0000981
g10002.t3	GO:0000982
g10002.t3	GO:0001071
g10002.t3	GO:0001077
g10002.t3	GO:0001228
g10002.t3	GO:0001654
g10002.t3	GO:0001667
g10002.t3	GO:0001700
g10002.t3	GO:0001736
g10002.t3	GO:0001738
g10002.t3	GO:0001745
g10002.t3	GO:0001751
g10002.t3	GO:0001752
g10002.t3	GO:0001754
g10002.t3	GO:0001932
g10002.t3	GO:0002009
g10002.t3	GO:0002165
g10002.t3	GO:0002376
g10002.t3	GO:0003006
g10002.t3	GO:0003674
g10002.t3	GO:0003676
g10002.t3	GO:0003677
g10002.t3	GO:0003700
g10002.t3	GO:0005488
g10002.t3	GO:0005515
g10002.t3	GO:0005575
g10002.t3	GO:0005622
g10002.t3	GO:0005623
g10002.t3	GO:0005634
g10002.t3	GO:0005654
g10002.t3	GO:0005667
g10002.t3	GO:0005737
g10002.t3	GO:0006139
g10002.t3	GO:0006351
g10002.t3	GO:0006355
g10002.t3	GO:0006357
g10002.t3	GO:0006366
g10002.t3	GO:0006725
g10002.t3	GO:0006807
g10002.t3	GO:0006928
g10002.t3	GO:0006950
g10002.t3	GO:0006955
g10002.t3	GO:0006959
g10002.t3	GO:0007049
g10002.t3	GO:0007154
g10002.t3	GO:0007163
g10002.t3	GO:0007164
g10002.t3	GO:0007165
g10002.t3	GO:0007243
g10002.t3	GO:0007254
g10002.t3	GO:0007275
g10002.t3	GO:0007276
g10002.t3	GO:0007281
g10002.t3	GO:0007292
g10002.t3	GO:0007297
g10002.t3	GO:0007298
g10002.t3	GO:0007391
g10002.t3	GO:0007399
g10002.t3	GO:0007409
g10002.t3	GO:0007416
g10002.t3	GO:0007423
g10002.t3	GO:0007444
g10002.t3	GO:0007464
g10002.t3	GO:0007517
g10002.t3	GO:0007519
g10002.t3	GO:0007528
g10002.t3	GO:0007552
g10002.t3	GO:0007560
g10002.t3	GO:0007610
g10002.t3	GO:0007622
g10002.t3	GO:0007623
g10002.t3	GO:0007626
g10002.t3	GO:0008134
g10002.t3	GO:0008150
g10002.t3	GO:0008152
g10002.t3	GO:0009058
g10002.t3	GO:0009059
g10002.t3	GO:0009607
g10002.t3	GO:0009611
g10002.t3	GO:0009653
g10002.t3	GO:0009790
g10002.t3	GO:0009791
g10002.t3	GO:0009792
g10002.t3	GO:0009886
g10002.t3	GO:0009887
g10002.t3	GO:0009888
g10002.t3	GO:0009889
g10002.t3	GO:0009891
g10002.t3	GO:0009893
g10002.t3	GO:0009987
g10002.t3	GO:0010467
g10002.t3	GO:0010468
g10002.t3	GO:0010556
g10002.t3	GO:0010557
g10002.t3	GO:0010604
g10002.t3	GO:0010628
g10002.t3	GO:0010631
g10002.t3	GO:0014706
g10002.t3	GO:0016043
g10002.t3	GO:0016049
g10002.t3	GO:0016070
g10002.t3	GO:0016330
g10002.t3	GO:0016331
g10002.t3	GO:0016477
g10002.t3	GO:0018130
g10002.t3	GO:0019219
g10002.t3	GO:0019220
g10002.t3	GO:0019222
g10002.t3	GO:0019438
g10002.t3	GO:0019730
g10002.t3	GO:0019953
g10002.t3	GO:0022008
g10002.t3	GO:0022402
g10002.t3	GO:0022412
g10002.t3	GO:0022414
g10002.t3	GO:0022607
g10002.t3	GO:0023052
g10002.t3	GO:0030030
g10002.t3	GO:0030154
g10002.t3	GO:0030182
g10002.t3	GO:0030707
g10002.t3	GO:0031098
g10002.t3	GO:0031099
g10002.t3	GO:0031102
g10002.t3	GO:0031103
g10002.t3	GO:0031175
g10002.t3	GO:0031323
g10002.t3	GO:0031325
g10002.t3	GO:0031326
g10002.t3	GO:0031328
g10002.t3	GO:0031399
g10002.t3	GO:0031660
g10002.t3	GO:0031974
g10002.t3	GO:0031981
g10002.t3	GO:0032268
g10002.t3	GO:0032501
g10002.t3	GO:0032502
g10002.t3	GO:0032504
g10002.t3	GO:0032774
g10002.t3	GO:0032989
g10002.t3	GO:0032990
g10002.t3	GO:0032991
g10002.t3	GO:0033554
g10002.t3	GO:0034641
g10002.t3	GO:0034645
g10002.t3	GO:0034654
g10002.t3	GO:0035220
g10002.t3	GO:0035556
g10002.t3	GO:0040007
g10002.t3	GO:0040011
g10002.t3	GO:0042060
g10002.t3	GO:0042067
g10002.t3	GO:0042325
g10002.t3	GO:0042692
g10002.t3	GO:0042706
g10002.t3	GO:0043170
g10002.t3	GO:0043226
g10002.t3	GO:0043227
g10002.t3	GO:0043229
g10002.t3	GO:0043231
g10002.t3	GO:0043233
g10002.t3	GO:0043234
g10002.t3	GO:0043549
g10002.t3	GO:0043565
g10002.t3	GO:0044085
g10002.t3	GO:0044237
